,content,score
13705,first time user. have away one item quickly. yippee! It took me a long time and some frustration to set up the account and list the items.,4
13706,It's good,5
13707,Everything was good except for the hoops needed to sign into my account. Shouldn't have to pick a location before signing in.,4
13708,Easy to list. Most items sell with days.,5
13709,sold my truck in a day,5
13710,easy to use.,5
13711,great tool for selling,5
13712,"Couldnt access account, couldn't do anything on app for some reason.",1
13713,I bought a lot of things off Craigslist,5
13714,Good postings.,5
13715,Easy to use simply app,5
13716,"Perhaps not perfect, but this app is very useful and pretty reliable. Using the map with the search isn't perfect when you zoom in or out, but that feels like nitpicking. Overall this app is reliable, fast, and not overcomplicated. I haven't tried posting an ad yet, but it's been great otherwise",5
13717,love it,5
13718,Great,5
13719,Dumbest move you ever made was breaking your deal and losing your your App years ago. I think your so far behind FB now that you will never catch up. Sucks because it was awesome back then.,3
13720,Extremely useful tool to find property rentals of any kind & any place.,5
13721,Great for selling items.,4
13722,It takes straight to the point,5
13723,waited for the Craigslist app too long. works a treat!,5
13724,Great SVC THX,5
13725,The UI feels 10 years too old,1
13726,No one gets back to me at all,1
13727,"wasn't eager to use app due to satisfaction of regular website, however this app is easy and full of smart features!",5
13728,good,5
13729,"Abruptly stopped working, won't connect to the server. Removed, reinstalled, nothing. Prior to that my only dislike, preferences had to be set every time you returned to the home page. Viewing items with pics and bundling duplicates should be the default, not the other way around.",2
13730,The CL app is great!,4
13731,The text now. or email feature is awesome!,5
13732,"Easy to enter items, area, and filters to fine tune search!",5
13733,One of the oldest app's that I actually like.,5
13734,"great app, easy to use.",5
13735,Fast results and very user friendly.,5
13736,"Craigslist has been the best platform for advertising our ""cottage industry"" businesses, finding a cool place to live and work and also buying and selling stuff.",5
13737,perfect,5
13738,Great app.,5
13739,doesn't always remember me but otherwise works great.,4
13740,"CL itself is wonderful, of course, but the app leaves a little to be desired. It's free, as is CL, so it's just a little petty little niggle that the back button doesn't take you back to where you were, but back to the start screen, losing your place in a long list.",4
13741,Better than selling on OfferUp,5
13742,convenient and simple interface,5
13743,Amazing,5
13744,you know what it is. app works well for Craigslist,5
13745,it's always worked good for me.,5
13746,Many years of great finds and useful subsections. anyone that rates craigslist with anything less than 5 stars I don't think understands quite how it works. lol,5
13747,fantastic selling experience.,5
13748,App continually crashes when trying to repost expired posts,1
13749,this is the worst app ever. nothing you post will be shown to anyone because their bots remove it before it goes live. oh except the 10000000 dog ads,1
13750,Simple and effective,5
13751,I am enjoying my car searches. The only thing I wish is that I can search all of the US at once instead of 150 miles.,5
13752,"Ive beem using the app for about a week now to browse ads, I haven't tried posting any and so far so good. A little more intuitive than the website and so far no crashes or problems.",5
13753,"it woukd have been 5 stars. but the app wiuld not let me mark it sold, instead i deleted the posting",4
13754,optimized and efficient,5
13755,"very good site ,quick posting , highly recommend",5
13756,"The updated app is wonderful. when I say updated take that lightly. I mean compared to what it was some years ago. it's quite intuitive, and easy to use. its great!",5
13757,fast and efficient,5
13758,nice easy sale,5
13759,great app got a bunch of awesome deals on it,5
13760,excellent way to buy and sell,5
13761,it's still a great place to ad your car scammers will come at you on any site,5
13762,had very good luck with craigslist...,5
13763,you could be more like Amazon a million years ago and actually make really good money just make the effort even offer delivery services mauling services etc.. could be of been something you did years ago since you were the first go to for second hand sales in the general area. could be larger then ebay easy,5
13764,the best thing is all the choices of option. I it better when you can cover the whole country for search not just 250 miles.,5
13765,Good,5
13766,great place to buy and sell items,5
13767,my favorite deals,5
13768,Free stuff,3
13769,it's a good thing,4
13770,"great app, I have always found what I was searching for.",5
13771,results for as expected,5
13772,another option for buying or selling something.,4
13773,Appreciate the anonymity. Got multiple contacts immediately. Process was straightforward.,5
13774,I work all over the country in this app is great for hiring local help or getting rid of stuff,5
13775,"right time, right buyer. thanks craigslist!",5
13776,works gr8,5
13777,missing the looking for friends part,4
13778,garbage platform. anyone can flag your posting for no reason other than pushing out competing ads .this bozos are not worth the huge undeserved popularity.,1
13779,great app,5
13780,I Love Craigslist!!!,5
13781,love cl,5
13782,There's a lot of fake account on this app,2
13783,I like the app you can find things cheap on here,5
13784,great app,5
13785,"it's a good way to sell items online, reached the people who eventually bought the item",5
13786,Craigslist is the best local online resale platform.,5
13787,got a buyer in 2 days,5
13788,Great finds,5
13789,love this new version.,5
13790,excellent app.,5
13791,Its going to be a good deal for me to sell stuff,5
13792,good,4
13793,"This app makes Craigslist way more, user friendly.",5
13794,if you want to hear someone complain about being moses this is the place to go,5
13795,old reliable.. love Craigslist!,5
13796,Love the app,5
13797,P.O.S. Freezes when typing. Worthless app.,1
13798,I haven't posted one item on Craigslist that hasn't sold withn a week,5
13799,Fun,4
13800,It would not look up my zip code. Just froze,1
13801,needed forever homes for my kittens and Craigslist came through for me thank you so much for this platform,5
13802,"love it, get all kinds of free stuff",5
13803,I love this site is allI need to say,5
13804,"Probably the best craigslist app I've used. Search results are sometimes wonky, but it's a good app.",5
13805,"Who would've thought that Craigslist would make the worst Craigslist app. Compared to what CPlus was, this App is garbage.",1
13806,I enjoy being a a do quick checks for interesting items.,5
13807,F*** Craigslist. Piece of s*** keeps taking down perfectly legitimate posts. F*** this piece of s***,1
13808,"very good overall , not as many scammers as OfferUp, I use it between 3bother apps to generate sales and still worth using as it's been around for awhile and older folks prefer it especially for services",5
13809,I need a way to view email conversations through the app.,3
13810,Great,5
13811,Husband & Bi-Sexual wife Located in Henderson Kentucky kicked me out after a few days because I left a note for the wife on the living room coffee table it said I'm gonna grab my insurance cards from my mom's house & my last few bags I had left there at my Mom's then I hav a eye doctor appointment at 9am I'll be back afterwards & I locked the door when I left I jus didn't wanna wake u up cause U had only been asleep for a few hours Thanks for welcoming me into your home I'll be right back,1
13812,Love it,5
13813,very convenient and easy to use. It's been o e of my favorite apps for a long time now!!,5
13814,Great,4
13815,so far it rules😷,5
13816,At least you update more often.,4
13817,Craigslist....What else is there to say? The app works with no issues...,5
13818,Craigslist will forever be the best,5
13819,A great format to sell things.,5
13820,craigslist still works!,5
13821,Love It,5
13822,"I love craigslist. when I was young, t would cost a fortune to put an add in the paper. this is free 😃 and much quicker/easier!!!",5
13823,no problem with this app !!,5
13824,"it's a great idea just need more Olympia and Lacey ,love it.",3
13825,"It's true that craigslist has become less popular and less used by sellers. That said, this is a great app for browsing the ads. I used to use a different app for Craigslist but I like this one a lot more now that I found it. No hassle, easy to reply to ads and that's important to me. Only thing I think it could benefit from would be a way to filter out the ads by businesses.",5
13826,"Used it for years. This new update or version does not work.☆ one star at best. UPDATE: FIGURED I WOULD GIVE IT ANOTHER CHANCE. ZERO STARS!!! THIS APP FREEZES HALFWAY THROUGH CREATING MY POSTING EVERY TIME! ASKES IF I WOULD LIKE TO WAIT FOR APP, OR CLOSE. VERY FRUSTRATING AS THE WEBSITE DOES NOT DO THIS... JUST THE APP! DO NOT WASTE YOUR TIME WITH THIS APP.",1
13827,"App locks up while making posts, can only add 10 words at a time. Need to save exit then go back in and add another 5-10 words. Note 10+",2
13828,Great 😊 and super easy to use,5
13829,great place to find things your looking for,5
13830,"Posted an item on Craigslist, and was sold less than 24 hours later. Very easy to add pictures of items wanting to sell, and determine the area for potential buyers. Love this app.",5
13831,Worked very well for me.,5
13832,To soon just started,3
13833,You will get LOTS of offers that are 90% lower than your asking price! BE PASSIONATE! And you will find an honest buyer!,3
13834,"easy to use, decent response on about half my listings. to be expected.",5
13835,The best app for Craigslist.,5
13836,I luv browsing site. weather im buying or shopping. without a doubt best place to shop when looking for used items or projects,5
13837,very reliable and prompt site,5
13838,Seems they've fixed everything since the original app. Awesome!,5
13839,pretty good app,4
13840,"Scammers in ""HOUSING"".. Craigslist why do you allow scammers to run rampant in the Housing section ? .. Ive been trying to look for a new house/ apartment to rent. And all the posts are scamers .It is not just a few posts here and there ... Mostly ALL the posts are scamers with fake posts trying to ripp off hard working americans from their hard earned money , plus all the legit posts on houses get burried . Why are you allowing this ? . Why dont you moderate this , this is not rite.",1
13841,fast quick and easier than Fb marketplace,5
13842,Ready to use. listing and buying has been hassle free for me.,5
13843,great way to use a fantastic site!,5
13844,"So far, so good. My first ad was totally successful! I put my ad up last night, and got a response this morning!",4
13845,⭐⭐⭐⭐⭐,5
13846,"I've never used Craigslist before. I posted my 5 items 12 hours ago and I've already sold three of my items out of the 5 I posted. Incredible, the response you get from Craigslist. I'll probably never have another yard sale now that I have Craigslist 😁😁",5
13847,"I had at least 18 people express interest in my vehicle within 24 hours, with multiple offers sight unseen.",5
13848,"I really like how this apps laid out it's really simple, just all the information you need organized in a very logical easiest navigate way no ads no fluff",5
13849,"sold items in about a week, all went well",5
13850,Only took 3 days to sell the tires?,5
13851,payed 5$ to promote my business. received a call the next day!!!,5
13852,easy way to see local listings and out of town ones and it's free fifty,5
13853,easy,5
13854,"It's just the worst app ever. I can't get thru posting a listing without it freezing up. Evidently, no one cares because it's been reported several times over the past month or so.",1
13855,Generally great. Keeps on losing my login credentials which may be intentional but is annoying.,4
13856,"Easy selling, easy removal",4
13857,it's still okay I like the better when I was free to Post classified ads for vehicles,3
13858,nice and easy,5
13859,exceptional,5
13860,Good user interface. I find it easy to use.,5
13861,been using CL for more than 15 years. very few issues with people.,4
13862,I have to try the app out more,4
13863,great app. I just love it. I wake up in the morning and Craigslist I sit down for lunch and i Craigslist and at dinner I eat dinner and I Craigslist,5
13864,had great success with my posting on here. will use again,5
13865,always can fine Thinks I am look for,5
13866,"Was looking for places to rent,Craigslist made it so much easier. I recommend it to anyone looking for anything...",5
13867,it good,5
13868,Lots of spam,3
13869,good up but needs an update in terms of graphic design,4
13870,had good turn over for selling my vehicle. ty,5
13871,use caution BUT GREAT RESOURCE!!,5
13872,"I been using CL for a long time, and it still is the best place to go if you want to sell or buy anything. I recommend you get the app or check the website out. You can spend hours getting lost on looking at everything offered. Where else can u go and there is actually a place where people give away things for free? Check it out!",5
13873,Too many scams,1
13874,Wooohooo,5
13875,much easier using the app than going online,4
13876,Craigslist user for many years. It has saved me literally thousands of dollars and huge amounts of time trying to sell or buy items from other platforms or Venue. Nothing better than the original no matter what the new apps or platforms promise!,4
13877,Craigslist is the best for selling/buying. Thanks for services.,5
13878,Great app amazing results,5
13879,excellent app,5
13880,"It's craigslist, what is there to explain? App is functional, allows you to retain privacy.",5
13881,fast convinent,4
13882,no hassle no worries worked for me,5
13883,best place on the web,5
13884,easier than other CL apps to navigate,5
13885,Like the old app,1
13886,Just fine and thank You very much S.M.LANE! 🏋️‍♀️🙂👍,5
13887,Easy-to-use,3
13888,"my curb alert, 1 hour, GONE!!! THANK YOU Craigslist! your app is much simpler than before!!*******",5
13889,Good app.,4
13890,Self explanatory. A little slow in the beginning but really I can't complain.,5
13891,Excellent way to Give Away Free Trailer,5
13892,I love this app. oh it is so much better than Facebook.,5
13893,best way to buy and sell anything,5
13894,good content,5
13895,"Good for getting rid of stuff, better now at blocking unwanted solicitors. I will continue to use this app. As long as I need a place to get rid unwanted items. I only put three stars, because they can always improve.",3
13896,great app,5
13897,easy to use,4
13898,great app to search what you looking for.,4
13899,They have made it quicker took at there sites. Thank you Craigslist,4
13900,"Easy to use, it works.",5
13901,To hard to set up why bother,1
13902,Sold in 2 days,5
13903,I haven't been able to log in for weeks. Keep getting error message: credibility check failed,1
13904,👍👍👍,5
13905,Works great...I actually prefer using Craigslist via this application versus using my laptop...,5
13906,it's easy with the app to look for any category of items you might need,5
13907,I've gotten things I've been looking for!,5
13908,"been using Craigslist for almost 2 decades now! hard to believe they've been around since '95. 27 years old now. wow, there's a reason its survived till now!!",5
13909,great app,5
13910,Keeps bringing up information from new York even though I put in a new jersey zip code.,1
13911,easy to use and lots of action,5
13912,love it,5
13913,Freezes up. Always sending crash reports. Uninstall-reinstall. I just want this app to work!!,2
13914,the Craiglist interface is quite good. it is reasonably easy to navigate and to place ad.,4
13915,I love this app...,5
13916,way better than before,5
13917,"Had a guitar I didn't used, sold it in hours. I'm happy with the transaction",5
13918,good old craigslist never fails since Facebook marketplace is always taking post down,5
13919,I like Craigslist..,5
13920,great business tool to make income!!!,5
13921,good app,4
13922,efficient,5
13923,"Everything easy and helpful thanks craigslist,",5
13924,"Good with one flaw, scrolling photos while in list view is almost impossible. Please fix! 🙏",4
13925,Everything is more than great to use except for when trying to flip through pictures in listings. This is such a problem that I really think it's worth a star.,4
13926,Good,4
13927,Very good with funny objects people who work for you good app,5
13928,love the app. just wish that there was an easier way to connect with sellers. sellers don't always get back to you by email.,4
13929,Easy to use.,4
13930,so my car in 5 minutes,5
13931,"To Tell You The Truth. After About 4 To 5 Attempts Due To Them Flagging Me, Was Able To Rehome My Puppy.",5
13932,I've sold hundreds of items for free using Craigslist ads. It is a great resource for selling my items locally.,5
13933,Fun,5
13934,"No longer happy with the app, it constantly freezes and crashes. So stupid.",1
13935,😀😎🤩 love it it's much better,5
13936,posted item and sold within 20 days ! easy and affective !,5
13937,Craigslist is definitely the best one,5
13938,app works great with phone,5
13939,great way to sell or donate items.,5
13940,Great place to sell and buy!,5
13941,I was wanting to look tires and wheels,5
13942,Best selling site. I've always been successful. Thanks Craigslist for making my job easier,5
13943,Lmfao,4
13944,"dont overthink it, its a great community",5
13945,Verrygood😳,5
13946,wonderful found my pup a great forever house but still looking for my lost dog placed ad and found him I thought but couldn't figure out Craigslist email procedure,5
13947,if I'm very good things on here that I actually need,3
13948,Works pretty much just like the website,4
13949,Im literally only here to buy a $5 cat,5
13950,"Good simple place to find local stuff for sale. Only complaint I have is all the dealerships that spam their junk with prices like ""1"" or ""0"" listed to get around filters, although this might not be Craigslist's fault. Definitely recommend.",5
13951,Much easier to use than the website.,5
13952,Awesome use it to post ads and buy stuff too.,5
13953,Still better than Facebook Marketplace,5
13954,Love the app so far. You get to post and it's really quick. Too bad ppl barely use CL anymore.,5
13955,I love this market app for around the globe & world.,5
13956,I prefer using a desktop/laptop but this app works well in a pinch,5
13957,craigslist must be making a come back. Just sold my second item this week. yay!,5
13958,Great place to find what ya need,5
13959,I posted on Craigslist and am so happy to sell and help another family!,5
13960,"I like the ap, much better than desktop site!",5
13961,got anything your looking for,5
13962,super awesome,5
13963,looking for deals or something special you're at the right app👍🏾,5
13964,easy to navigate,5
13965,"I post something, someone buys it. simple.",5
13966,"Search will not work. I keep getting ""credibility check"" errors. Hard to believe nobody in the DC area is sellng a car. Useless app. Im definately deleting",1
13967,It should b deleted,1
13968,"Too many scams, 'bout time you did something about it, unless you're in cahoots (which for your sake, I hope is not the case).",1
13969,"liking 👍 this craigslist app seems day 1, no regrets ,easy to use 😀.",5
13970,Great way to shop and sell,5
13971,it's a great night to have,5
13972,Quick response Sold for asking price to client 1.5 hours away,5
13973,Finding good things that I could use,5
13974,Awesome,5
13975,I love craigslist,5
13976,hell yah,5
13977,"If I could give negative stars, I would. This app keeps shutting down on me all day!! I try to make a post, and it freezes up constantly!!!! I'm extremely disappointed!!!!",1
13978,Cl still best option for buying and selling. ebay is a ripoff and offerup is just not as good.,5
13979,"When searching for a car to buy, nothing but car dealer pop up. I'm trying to find a used car to buy from someone and I cannot find a regular person's car ad",1
13980,I got so many qualified potential renters. It was mind blowing❗ There are a lot of renters out there on Maui that are searching for housing❗😬,5
13981,works well for me. Easy no navigate,4
13982,"Always love craigslist it's like a go to for people who need good deals, and want to make some money.",5
13983,You guys keep violating my constitutional right to freedom of religion by removing my every post about my religious group. If I could give you zero Stars I would. But since Craigslist wants to discriminate and violate the United States Constitution then I will seek legal action,1
13984,dont put your number on the site. get lots of unwanted robot messages!,4
13985,so far a lot less glitchy than the other one I had downloaded (CL Pro?),5
13986,nice app so useful,5
13987,it was perfect an on yime,5
13988,moderate results.,3
13989,They keep deleting my posts with no explanation as to why. They are awful.,1
13990,"This app is a great supporter of the correct side of the arbitrary idealogical divide that has U.s. society divided. Since it is on the correct side you should feel free to use this awesome program. As a matter of fact if you do not use it, you are on the wrong side, and will be investigated in the future. So, if you don't use it, you are likely guilty of a crime against humanity.",5
13991,Trusting long-existing app,4
13992,it's a good buisiness,5
13993,Good,5
13994,"I have used craigslist for years to sell all sorts of things, including automobiles. It's a great tool.",5
13995,"very easy straightforward user interface, just like it should be",5
13996,Easy to use and has worked out great with buying/selling things during my move. great app,5
13997,App is broken. I have the s21ultra. After using the app for a few moments it freezes and lags out. To the point the keyboard stops working anywhere else in the OS until the app is force closed. Whether you do it manually or the OS does so because the app becomes nonresponsive. Cannot do anything with typing or the app freaks out. Browsing for a while slows to a crawl while loading causing the app to force close there as well.,1
13998,easy to use,5
13999,"thanks, site worked well!",5
14000,very helpful,5
14001,Laggy and slow. I like using craigslist but the mobile app doesn't run well on my moto Z2 force,2
14002,I never have problems with the app like some people do,5
14003,pretty simple easy to use...got my results.,4
14004,nice places to gind stuff,5
14005,worked great worth the 5 $ to post cars. ty,5
14006,the app is a little glitchy but ive always had luck buying and selling here.,4
14007,posted an item sold same day,5
14008,"Worked great to clear out the deceased house in a couple of days. Big crowd, but of course--we were giving everything away. We should have limited the number of people in the house at once. I was able to add photos by taking pix and putting them up as files but using the camera icon within the app was a mystery.",4
14009,I've had no trouble buying or selling on this app,5
14010,Seems good til you try to list something and then it totally freezes up and won't allow you to progress past adding images. I've tried several times and can't get anywhere.,1
14011,"great app, great service",5
14012,"Been using Craigslist list for years, but this is the best CL app I have ever used!",5
14013,Great,5
14014,"I always enjoy looking for car parts, cars and jobs on Craigslist.",5
14015,it works. that's all I needed.,5
14016,SUPER,5
14017,"so far so good. still learning about how to make money on it, but it's been a learning process..",4
14018,Does not work,1
14019,Great period!,5
14020,impressive,5
14021,Keeps crashing every time create post,1
14022,Craigslist always comes through,5
14023,my first experience with this app has been great Andi hope to continue doing business here,5
14024,Much better than other selling apps (Offerup) for local F2F sales in every way.,5
14025,I love Craigslist!,5
14026,nice layout,5
14027,sold it fast,5
14028,My 4Runner sold quickly.,5
14029,still a good way in selling items,5
14030,Nice app but when typing doesn't capitalize the first character of a sentence.,4
14031,Great experience in selling,5
14032,like being able to move map to search nearby locations instead of picking city,5
14033,sell stuff fast,5
14034,"excellent App, Sold my Product within an hour, good people and very honest",5
14035,Only good app for local shopping. Needs to be a little more updated.,4
14036,Craigslist is always good,5
14037,"Simple, clean, and easy app to post and browse. One minor quibble not worth dropping a star for is that I can't change the default neighborhood to my own. A bigger deal is that there is no way to rotate photos and the app seems to ignore edits made in the gallery. Minus 1 star for that...",4
14038,Great way to do a home sale with furniture for locals to buy without having a garage sale!,5
14039,"Very good to advertise rental properties, housing is tight, and this unit was rented in 5 days total start to finish.",5
14040,Very efficient app. Need more defined sales categories.,5
14041,dumb out of local adds,3
14042,Craigslist has always worked well for me in every way. Glad we have it to use.,5
14043,Great app,5
14044,very good and helpful,5
14045,Credibility check field... No matter that i try to log in with all correct username and password... useless application Use to be really good,1
14046,it is worth having and using.think of it as your home Boui eee floating on uour side of the shore ss a road map huide to get you home.,4
14047,"App Stopped Working. ""Error retrieving search results. Credibility check failed.""",1
14048,cool,5
14049,Freezes and stops EVERYTIME when writing an ad!,1
14050,a lot of scammers very frustrating,3
14051,best CL app,4
14052,"my goods always sells, thanks CL",5
14053,I use this app alot. Thank you developers.,5
14054,Craigslist is tainted with sexual predators but won't allow sincere personal posts.,1
14055,it's just better because FB is annoying and greedy,5
14056,Good experience. They tell about scams and phishing.,5
14057,love craigslist!!,5
14058,"Can find some great deals on here as long as you can navigate through all the scammers. Wish they would do a better job of policing them when their identified, but they seem to mostly ignore it.",3
14059,App works great for me. CL is a great help for the community.,5
14060,easy to use. love the new feature of searching by the map radius,4
14061,"I am thankful for all the people that are able to find good stuff they like online, and remain safe.",5
14062,48 hours after listed it was fulfilled,5
14063,Posting is easy and I can't even count the number of items I have successfully sold on Craigslist.,5
14064,When they took away the sex workers it was over for me,1
14065,it works,4
14066,Easy to post items for sale.,5
14067,Best place to sell anything. Including cemetery plots.,5
14068,Can be alright,4
14069,"except that some of my posts get flagged for nothing, I get large amounts of inquiries to the rooms I rent out.",4
14070,real nice,4
14071,It freezes alot when input text,1
14072,I think this is a perfect place to sell or buy whatever you desire,5
14073,pretty decent a posted something and sold it in a few hours and really needed that money so I say this is a pretty decent app,4
14074,"Information, sales, all good",4
14075,Great way to do flea market shopping and selling,5
14076,"Really good app, just honestly wish they'd update an have a message section on the app so I don't have to go back an forth on my email. Overall helped me selling was I was listening. Hope they update it soon",4
14077,"I love cl. However they do nothing to prevent people from flagging legitimate posts. There is no review process, and no consequence for frivolous flagging. It is so frustrating to think your ad is up, and find out it was flagged for no good reason. Waste of time, and ruins an excellent site.",3
14078,works well for me.,5
14079,I like it real will,5
14080,very cool,5
14081,"easy to use, and simply connects to your priority email.",5
14082,Easy to use. And Craigs list still has the best variety of items for sale.,5
14083,"kicks the s*** out of the old pennysaver or nickel ads,!",5
14084,Can't feel fingers..can't type.,5
14085,Thanks guys,5
14086,what's there to say? it works and cl has been great for many years!,5
14087,Best platform for letting go of used stuff. The new app is intuitive and easy to use.,5
14088,"Scrolling through photos in an ad forces you into galery view if you want it to or not. Other than that, solid app.",4
14089,Great!,5
14090,great reach,4
14091,Gave my roosters away 30 minutes after posting...,5
14092,"More often than not I am unable to open the app in mobile. Gives me ""Error retrieving search results. Credibility check failed"". I have confirmed my email address and I still keep getting this error.",2
14093,still works well,5
14094,Much improved experience from previous apps!,5
14095,runs faster in the ap than via http,5
14096,great for finding what you need.,5
14097,"The one and only OG Craigslist. This is the real deal. It is stripped down, no nonsense, no ads, and really absolutely perfect. Don't change a single thing, and thanks for all that you've been doing for all of these years for so many communities around the globe.",5
14098,love it...,5
14099,Great app. Way easier than the desktop. Fast results!,5
14100,Like it,5
14101,what other place can you buy and sell so cheaply or easily,5
14102,Great app to sell stuff on!!,5
14103,problem,5
14104,love Craigslists...,5
14105,love craigslist! This app is simple and user friendly.,5
14106,Great app Easy to navigate,5
14107,Was actually a great experience posting to free stuff.,5
14108,Works well I'd say. Can't copy text though!,4
14109,worked out great to sell my old car,5
14110,Love it,5
14111,best way to use craigslist,5
14112,very good and reliable service.,5
14113,Ugh haven't been there in a while,3
14114,I miss the old Craigslist. Before they took out the personals now its just a empty site full of scams,2
14115,the best ! fast and informative no BS.,5
14116,awesome way to sell,5
14117,Easy to use. Still best application To buy and sell locally,5
14118,"Worked yesterday. Today when I open a search it tel.s me ""credibility check failed"" ?!?!",1
14119,People do view list.,4
14120,best app to sell anything,5
14121,Awesome way to do business!!,5
14122,Craigslist is always the best always been the best amen,5
14123,"I'm surprised and pleased at how powerful and flexible the CL app is for daily/weekly use. I can take pictures and then post right from my phone. I can manage postings, review my favorites and start, save and manage searches easily. I've found the app to be very stable, as well.",5
14124,"Worst app ever. Now there are some good things but the bad severely outweigh the good. Unfortunately there is no way to stop scammers, so only buy locally, and in person. There are people that do nothing but flag and remove posts all day because Craigslist gives everyone too much power with that option. People selling items don't remove when sold or don't reply, and people buying want everything for free or they flag you. There is a good chance you will lose faith in humanity using this app...",1
14125,Week,2
14126,"good stuff, no fees",5
14127,Didn't have what I wanted,1
14128,Ok,5
14129,It's Awesome!!!,5
14130,To many scammers,3
14131,very good App,5
14132,Great experience with selling and buying stuff,4
14133,very easy to sell or give away things . thank you!!!,5
14134,great experience,5
14135,This app allows cyberspace trolls without a social life to flag/remove any post they want (even though it doesn't violate any rules/terms set by Craigslist). So basically CL isn't monitoring anything.. bunch of bots running the site.,1
14136,alot better,5
14137,Craigslist is a tool I use to find gigs(jobs) daily and weekly it comes in handy on a mobile today's life app where everyone is on the go very useful easy to download and navigate through the catagories.,5
14138,Craigslist is great for finding used items or for selling used items. I always have had good experiences. Thanks for the great app!,5
14139,Good,5
14140,love craigslist web browser. the app has better ease of use.,5
14141,"functions well,. nicer experience vs webpage.",5
14142,Works great! It's easy to buy and sell on CL with this app. Works as expected. No complaints.,5
14143,Great app,5
14144,"It used to be that you needed a third party CL app, but now CL itself has the better app.",5
14145,I always find the things I'm looking for!!,5
14146,has tons of options to narrow searches specific to you... I enjoy that 🤟,5
14147,great experience.,5
14148,"It's craigslist, come on",5
14149,better tyen fbmarket,5
14150,"The app tended to freeze up while typing in text from my phone, but otherwise everything worked great.",4
14151,Works great! I use it for posting and searching almost everyday!,5
14152,sold in less than a week. that's pretty damn good,5
14153,the only social media app you need ;),5
14154,craigslist works hella good for me,5
14155,it's very nice,5
14156,"The website is easier to use than the app, even on my phone.",2
14157,it sure is craigslist,4
14158,good app. fast and easy ad creation.,5
14159,works good,5
14160,Actually works. Unlike OfferUp.,5
14161,always a good experience,5
14162,Makes $,5
14163,only part I don't like is that they have so many adds from far away where shipping is necessary.,4
14164,always easy and successful,5
14165,Thank you it worked immediately,5
14166,got it rented:),5
14167,Craigslist is my steadfast go-to for local ads. Thank you so much!,5
14168,Joboipppm,1
14169,always find great free items on here😁,4
14170,I love this app and have sold many things free of charge here A+++++++++,5
14171,"They asked me to rate the app. I've had no issue. 5 stars! Haza! BTW: COVID 19 has been the biggest scam in history. You're a loser, wimp if you're still buying into the hysteria. Actually you are a loser, wimp if you EVER bought into it.",5
14172,Craigslist is still the best selling and buying app...,5
14173,so far so good,4
14174,Is wat it is,5
14175,I can always get rid of stuff that is in my way by posting it on free stuff very helpful,5
14176,works great,5
14177,Thankful that people still use something as simple as Craigslist. Awesome.,5
14178,very user friendly,5
14179,It's not used to being charged to place an ad with you,4
14180,Selling animal and price keep going up not right it is wrong Ashleylynn,1
14181,the best way I have ever found to buy and sell things,5
14182,"Imagine that, I applied the new update and now the app doesn't load ! App developer college cirtificates aren't worth the Charmin they're printed on and prove how college these days is a hoax , just another greedy money making corporation ! Need a simpler way to choose a distance from search location. Once you have that , never update the app again, Everytime software dumbasses update something they screw something up completely rendering it useless. IF IT AIN'T BROKEN, DON'T FIX IT!!!!!!!!!",1
14183,had no idea how easy it was to use,5
14184,pull the option from car dealers to polute listings with automotive entries.,3
14185,"THE CRAIGSLIST APP IS WONDERFUL, IT'S AWESOME, IT'S PRACTICLE AND IT'S FREE FOR SHOPPERS! AND FREE LISTERS/SELLERS IN MANY CASES. THERE ARE FEW THINGS REMAINING IN THE WORLD - THAT ARE OF HIGH VALUE AND YET FREE! CRAIGSLIST IS ONE OF THEM. UNFORTUNATELY THOUGH, ON CRAIGSLIST, AS WITH EVERYTHING ELSE ONLINE ""WE HAVE CON-ARTISTS '(PEOPLE),' TRYING TO DECEIVE CONSUMERS, AND COMMIT FRAUD AGAINST THEM. THANK U, H.V.",4
14186,"Make this app more like ""CPlus"" app before you made them self destruct. Seriously, before the update, ""CPlus"" makes this app look like a cracker jack box toy...garbage.",1
14187,Best app ever 11 I love it,5
14188,No frills app for a no frills site.,4
14189,should have a messaging tab..make it easier for contact,4
14190,Still able to reach many.,4
14191,App works well. Very easy to use. 👍,5
14192,The best app to sell and buy,5
14193,Fast way to browse Craigslist.,5
14194,"It would have been five stars but there is one big problem I have. If people are going to sell their things on Craigslist, put down an email or number for the person to contact you. No contact, no sale. Creators should seriously do something about making it a NEED for some source of contact info cause I can never get a hold of anyone on there. What's the point of the app than? Might as well transfer to offer up at this point.",3
14195,love the app.easy to use,5
14196,Trash,1
14197,Love it,5
14198,Comes in handy,5
14199,sucks,1
14200,I love craigs list,5
14201,Easy to usw,5
14202,"a few scammers tried to mess with me, but it worked out good, and lessons learned. Overall, good experience.",4
14203,"When you are looking to find an item, it's easy to just key in what you are looking for and then just click search. Didn't find it? Wait a day or 2 and try again. Something always turns up.",5
14204,works well...,5
14205,"press the back button after viewing a listing, app takes me all the way to the home page of the app. erases all options to sort, all pages i went through prior, etc. piece of garbage app. also full of scammers you guys don't do anything about",2
14206,Terrible for buying and selling anything!! Not the classified ads it use to be a few years ago. Now craigslist is just a lot of cheesy businesses selling overpriced junk and drugs. No thanks!,1
