,content,score
17254,It never fails,5
17255,👌 fab,5
17256,App is terrible on tablet .. Laggy and pics don't load on any items,1
17257,Easy to use,5
17258,Easy to use,5
17259,"Seller backed out of sale after the auction ended, 7 days wasted. Pointless app. eBay had been superseded by much better options",3
17260,Great,5
17261,"Great experience, best online website to buy anything!!",5
17262,Very best resource - super-easy app!,5
17263,Better Better than Amazon anyday!,5
17264,When I ordered some items they are all ways on time thank you,5
17265,Really good best products,5
17266,Great,5
17267,"Always happy 2 shop on e-bay !! When contacting sellers,they respond quickly, no matter what I'm looking for its always available here...also I like the fact sellers get a rating...it helps u as a buyer.",5
17268,I love eBay,5
17269,Great 👍 app,4
17270,It's been really good,5
17271,Brilliant service and prices.Thanks,5
17272,I love ebay,5
17273,"Buying is easy and hassle free, you name it; you can find it.",5
17274,Always amazes me when a major app like eBay has fundamental problems with the most basic things. Search by price? Doesn't work. Just does nothing. Amazing this made it to release.,1
17275,I really love ebay so far I've used it and I hope I get sales soon,5
17276,Ebay global shipping is a scam. They overcharge you and sit on your items for weeks at a time before they even ship it to you. Tracking only works within the USA. Once it leaves the USA there is no tracking. Brutal.,1
17277,Perfect,5
17278,Fabulous 👌 👏 👍,5
17279,Ebay charges fees on taxes. They fees are already high and now the sellers have to pay fees on taxes. If continue like that eBay will disappear.,1
17280,"Good app, keeps a track of all items bought, sold , the usual. Still a good place to do business. 5*****",4
17281,Why do product descriptions now open in a tiny window??,2
17282,Easy to use and good prices,5
17283,"Exalliant hassle free buy sell app,top of line service Gem Mnt 10.",5
17284,"Very bad for sellers NO support NO help. Only buyers get priority. Remember, there won't be any buyers without sellers! Vinted is much better option.",2
17285,I have great experience with this app. Thank you,5
17286,"Navigating this app can be a nightmare. Sometimes when pressing the back arrow, which I'd expect to at least go to my main eBay account screen if there's no history, the app exists. In some cases there's no way to navigate to your account so all you can do is exit it.",2
17287,It's very user friendly.,5
17288,“15% fee? Are you kidding me? That’s an insane transaction fee! ⚠️” No sir!,1
17289,"You can find anything at a good price on this app, I mainly use it for buying cds but it has everything a person needs.",5
17290,"Don't use eBay. I sold an item, it was authenticated and sent to buyer, then my account was mysteriously suspended, and I'm never going to be paid what I'm owed. They are a scam and a rip-off. I've tried to get an explanation MULTIPLE times, but their customer service is the WORST. They steal your money. Beware of eBay.",1
17291,Always works and easy to navigate,5
17292,Excellent,5
17293,So far so good. Couple hard to deal with sellers but mostly positive,5
17294,I like buying from Ebay it's easy and straight forward,5
17295,Awesome 👌,5
17296,eBay has become a joke first of all they allow scam sellers on there then they give the seller more time even tho they bin caught out then they force the buyer to pay for returns even tho is the seller is the one who mucked everything up not only that they made it impossible to contact eBay,1
17297,Good,5
17298,I have loved everything I have ordered came on time and in great shape with mo.problems,5
17299,Elite,5
17300,I have loved using Ebay for many years. Unfortunately twice in the past 6 weeks l have had 2 sellers think they can scam me by sending the wrong item and then offering a partial refund. Thus they send out a piece of garbage that doesn't cost them much then offer a part refund expecting you to keep the garbage item while they steal your money. I no longer have trust in Ebay I'm afraid.,3
17301,"Always good, no problems at all with my orders, good discounts off suppliers. Easy to use app.",5
17302,Has been very positive lately.Today app disappeared off phone.Hopped around and eBay reinstalled it and access reviewed my purchases and now am very happy.Although I appear to be unable to delete a accidentally downloaded eBay Kenya app.It is unacceptable this kind of harassment is probly the wedge that keeps my privacy open to decades long hackers.,5
17303,👍,5
17304,💯💯,5
17305,It is handy......so easy to use. More informative. Fantastic.,5
17306,Great buying site,5
17307,Failed to load (retry?). The only thing the app will show me,1
17308,Great app,5
17309,"Works well, easier than using a Web page",5
17310,Great App!,5
17311,Very good,5
17312,"This app makes it so easy to find, locate and buy what I am looking for. LOVE THIS APP!",5
17313,Always on time 👍👍,5
17314,It's beautiful and there's no scan,5
17315,AWESOME I LOVE ALL OF YOUR SELECTION,5
17316,It good I get and find good stuff,5
17317,Good,5
17318,Awesome! Never a bad experience. Thank you! 👍,5
17319,fantastic 😊I love the app now I can shop on the go!,5
17320,Wonderful,4
17321,I like the fact that it easy to shop and the safety program that protects you from scame.,5
17322,Excellent,5
17323,I love it,5
17324,🙂👍🏻,5
17325,I buy stuff,4
17326,I see that you are doing good for there so you can get it there,5
17327,Awesome service and app.,5
17328,I love using this app. I can always find what I'm looking for and it's easy to navigate!,5
17329,Beautiful app,5
17330,Awesome,5
17331,"Ebay used to be good, now they literally rob you.",1
17332,Excellent experience!,5
17333,Love shopping with eBay,5
17334,Easy to navigate,5
17335,I saw my online with 12 number it turned to my account? Not koobee k100?,1
17336,Easy to use,5
17337,CREAM,5
17338,Very good,5
17339,"I have been a customer and a fan for so many years. Found wonderful sellers with fabulous merchandise, and found ebay management consistent throughout. What more can anybody want if you are a collector!",5
17340,So far so good,5
17341,I needed a part for my Honda crv and Amazon didn't have ordered here fit perfectly thank you,5
17342,"I always shop on eBay, it's been a successfully personal shopping experience for me. The eBay app is the game changer, it's very helpful in online shopping.",5
17343,I love to browse all the deals!! It makes shopping easy!!,5
17344,The app is great but beware buying anything that ships from China they supply fake tracking numbers and defraud customers and unfortunately eBay can't tell between the legitimate and the frauds,5
17345,Kept saying I needed the most recent app so I had to.uninstall and re-install,5
17346,ebay is very profesinal and the shippig has always been on time but for some reson they let aliexpress sell on there website and temu alote off overseas sellers for ebay so you know what that means we are not keeping the money in our country for our economy its going out of our country to alote off overseas sellers if it was me i would restrict have overseas sellers and if there is a problem with the product you buy ebay will say its the sellers responailty and the seller says its ebays problem.,3
17347,Awesome online shopping,5
17348,Cool 😎,5
17349,Good deals,5
17350,The have good deals I have not ran into a problem as other say.. so far I love it.🤑,5
17351,Brilliant 👏 and so easy to find what you need to find,5
17352,I love the purchase security,5
17353,"I've only rated 3 stars because the app changes way too much for me with every update. With ebay buying and selling being so popular the app could almost be classed as ""essential"" so it's pretty much impossible to stop using it. Most features are decent and easy to use but I really don't like the new way that the item description pops up from the bottom of the screen instead of opening in a new screen. I find it difficult use depending on how the seller has formatted their description.",3
17354,As long an you make sure the seller is genuine. Then your in good hands,5
17355,Very expensive prices with taxes,1
17356,Updated to most recent app. Can't find the Seller Hub or product research page! I have to search for it everytime via HELP page!! This is riduculous. Your taking up another 51+ mb of space on my phone and making it convoluted to find what I need on the app. Why is this hidden???!!!,1
17357,"It makes it so much easier to access Ebay, and it's so convenient.",5
17358,"An e-commerce platform stuck in the early 2000s. The products are just as uninteresting as the platform itself, and tons of knockoff.",1
17359,Love ebay,5
17360,Good app love to use,5
17361,Gyat,5
17362,"It showed me exactly what the products provided. Helped make my choice. Sometimes shopping has to be a ""choose and hope you made the right decision""!!! With this app that is not the case. Your questions are answered as you are making your decision.....",5
17363,"Very good, thanks",4
17364,I love the way I put my make and model. And everything I need for that vehicle come out on my screen. From a/c kit I'm taking the whole kit complete make over and insurance is way eazyer then the one amazon offer.,5
17365,Just one problem with an unscrupulous seller tarnished an otherwise great track record of hundreds of purchases with ebay. I highly recommend Ebay. Excellent variety of items. Its awesome !,5
17366,Very good,5
17367,"The app is user friendly. It doesn't have bugs to work out! I never have any issues with eBay, ever. ! Excellent job!",5
17368,My go to for parts for me older cars. Fast shipping and accurate information.,5
17369,Was very 👍,5
17370,Best,5
17371,"Over the years I've found not only the things I wanted, but things I didn't know I wanted. Transactions have been easy. Any problem that fas arisen has been solved quickly and easily.",5
17372,You have the best app ever,5
17373,"The current bid doesn't update,making my bids fail. Too many failures then trigger a security flow to verify whether it's really me.",3
17374,Ne'er doon me wrong. What more can oi say? They doin they job o' theer.,5
17375,Even though I had to go out of the united states I found what I needed for my car,5
17376,Easy to use,5
17377,Absolutely brilliant,4
17378,Love it,5
17379,Easy to use,5
17380,Good,3
17381,Worst experience,1
17382,Very good app and website,5
17383,"Very good,helpful.",5
17384,Amazing,5
17385,Endless supply of customers. Really doesn't matter what you are trying to sell; there are buyers on Ebay.,5
17386,Refuses to accept visa gift card for purchases,1
17387,negative feedback left when item was out for delivery,1
17388,Had some shipping issues and in the middle of the move items were lost... I got banned ...for life... seriously....,1
17389,Usually a very nice shopping experience.,5
17390,Really good selling platform,5
17391,Its a place for easy shopping gives you options and secure too. Legit,5
17392,Being using for many years now.,5
17393,Great reseller platform with the greatest buyers of all time!!!!,5
17394,LW!sz₩s×3☆~92l,1
17395,Good using since 2011,5
17396,Long time to get and register tough in California,5
17397,👍 I enjoy purchasing my stuffs using Ebay app.,5
17398,"Im an old customer who has always been satisfied by the service of Ebay. As I experiencwd the purchase myself, I totally recommend the app.",5
17399,Delivered fast,4
17400,I Like It,5
17401,Excellent experience,5
17402,Great reliable and trustworthy.,5
17403,Very nice experience,5
17404,You can always find what you need,5
17405,I love ebay!!!! Great sellers and great prices,5
17406,Always a error on my selling part of the app now's. Not good.,3
17407,"Poor business model. They pride themselves on taking from the poor and giving to the rich. It used to be a place for sellers, now its just for their 2.8 billion yearly in profit, and thats net income, not total revenue. 13.5% they take for each sale to make a redicilous profit. I'm not sure how any small business is supposed to profit after getting raked over the coals like that. They get billions in profit, however.",1
17408,Keeps you updated,5
17409,The app has not been working lately.,3
17410,Great place to buy,5
17411,"I'm an avid toy collector and compared to every other auction service, ebay is the best. I've had my share of ebay mishaps but ebay has always worked with me to correct any issue. I will always recommend ebay first when it comes to the random wants and needs you can't find anywhere else.",5
17412,Always to form th uou,5
17413,"Great app, nice deals all the time, a lot of options what you searching for either way computer or cellphone.",5
17414,Fantastic,5
17415,Ebay is a good place to get good new products and I am happy with it,5
17416,Nice and very easy ...... Thanks ebay.,5
17417,Useless...on Android you cant increase the maximum bid....I cant beleive that this exists for so long and yet they are unable to make a good app or an app that can do this basci things.,1
17418,Excellent,5
17419,I guess they let people cancel auctions if they don't sell at desired prices now and won't do anything about it. No wonder nobody uses ebay anymore,1
17420,Normally see things related to past orders... usually pretty good at being the right item and ebay sellers aren't bad at getting items shipped.,4
17421,iBuy with eBay.,5
17422,❤️,5
17423,Worked great.,4
17424,I use ebay to order my books and i always receive them on time and in good condition as well.,5
17425,I didn't realize how awesome eBay has become. Im absolutely in love. It's a simpler Amazon. Way better than Amazon I think. Good job eBay. You have always been my favorite.,5
17426,Pretty bloody good . From the bush an make things easier to get .,5
17427,Never buy things on ebay i bought an item it wasnt recieved when i contacted the selller he told me he prcessrd refund already but till date no refund ebay the worst,1
17428,Very easy and quick to use,5
17429,Have good equipments and tech,5
17430,Love the app design. No complaints from me.,5
17431,Just getting to know what feels like to have a online store excellent,5
17432,"I am ceasing business with eBay effective immediately. I am being frauded out of 720$ and I cannot afford to do business with them anymore. There is no seller protection. Level one customer service is terrible, has issue resolved by supervisor, then reversed with shipping fraud.",1
17433,All i need is here🤙,5
17434,Ebay! App is Awesome! My favorite place to buy & sell. A+++,5
17435,Lovely,5
17436,I WANT EBAY TO STOP SHOWIN UP AS ALL MY SEARCHES,1
17437,Sensational.,5
17438,Nice,5
17439,good,5
17440,So far it's been great,5
17441,AWESOME 👍🏼. Very good for the services.,5
17442,Very fast and good service,5
17443,My go to app to buy anything and everything!,5
17444,Great prices and wide selection,5
17445,i like knifes,5
17446,True and legit,5
17447,Good,5
17448,Awesome,5
17449,I like this app. very efficient.,5
17450,Best for shopping online ..,5
17451,Great,4
17452,You get what is shown,5
17453,It's really good app,5
17454,says last update dec 20 23... seller app has had multiple updates including one may 7 24. Where is the updated version?,1
17455,I love you guys thanks again 💓,5
17456,I truly love having the Ebay app. It makes buying and selling so much easier.,5
17457,"Commendable, super great!",5
17458,"Good to best prices, quality, selection, and often free shipping!",5
17459,"Works great! I particularly like the ""cha-ching"" when you sell something.",4
17460,"What you see is exactly what you get , AWESOME items, if you're looking for it ,They got it ,Love it!!",5
17461,Work's like a charm,5
17462,I use it all the time. The problem now is that if i dont like something they dont habe an option to take it off. So i keep seeing a racket with a crack in it or a game box but no game over and over. Then the person with the cracked racket will offer me a deal on it even tho i did not indicate that I wanted it. It would be so helpful if the list was cleared of all the faulty stuff.,3
17463,Damn what I was looking for in ordered,5
17464,Great,5
17465,Great,5
17466,Ebay is the top buying and selling marketplace in the world.And this app is very usefull for us,5
17467,Buy tons of stuff all the time most of the time it works for me sometimes I got to send it back thank you eBay.,5
17468,It good,5
17469,Good,4
17470,"Very easy to find product on search. As I buy with Ebay regularly, payment is easy as Ebay have my details which I feel secure in that.",5
17471,It keeps telling me that I don't know my email and or password,1
17472,"I enjoy table top gaming, collecting and selling. The eBay app makes it easy to find what I'm looking for and easy to find buyers when I'm selling.",5
17473,"Always have loved eBay, great app and will never stop using",5
17474,Easy to search items and the free expedited delivery was great,5
17475,Really great 👍,5
17476,Awwsome easy app to use highly recommend!,5
17477,Good app,4
17478,Love this app!,5
17479,Love it.,5
17480,I have gotten good deals.,5
17481,Super!,5
17482,Not impressed with the fact that ebay decides on your language by IP. There should be an option to choose which language YOU prefer. It use to be that the client could choose but they changed this. All emails re notifications etc are now in a language I don't speak. Fix it.,2
17483,Always find what I'm looking for,5
17484,I like the eBay app!,5
17485,Doesn't work. Doesn't load up properly. Useless for me,1
17486,Very good for 2nd hand things and contacting people.,5
17487,"Reliable, I always get exactly what I ordered.",5
17488,Rip off sellers,1
17489,I love getting parts,5
17490,Easy to navigate and use👍,4
17491,"I do get some carburetor,and they all leaked gas when I would start them.",3
17492,"Can't even use eBay website anymore without a popup begging you to install and use the app. It cannot be dismissed, pops up each time I load the webpage. How about NO, I hated the app and won't be installing it again. Now everytime I see the popup I simply close the window and you lose out on possible sales.",1
17493,awesome,5
17494,eBay is...Da bomb#that means great 👍 for those who don't know 😆,5
17495,From new styles to vintage items u can buy.,5
17496,Love the items I'm able to find,5
17497,Excellent,5
17498,Very good sellers and buyers and pleasure to do eBay.,5
17499,It helps to know.,4
17500,Worst service ever ...liars and theives who cannot stay committed to their words ... they purposely delyed my item for a month and when iasked for refund theydenied it. Just money stealing crooks,1
17501,"Account suspended, then buyer request return. eBay directly refunded buyer, I don't get my item returned. Custom service n their agent is totally single-celled robot. Just ridiculous robbery.",1
17502,Very easy to use.,5
17503,Not showing in ANY of my screens. Rubbish.,1
17504,All good,5
17505,Kmj 6y Happy 8th uunbt,5
17506,great,5
17507,Very easy to find items,5
17508,"As much as i have ordered from ebay with no issues all of a sudden they are letting sellers scam people now by using these random 'so called' tracking companies..I recently ordered just to have the seller say prodduct was shipped using an Aquiline tracking number, these numbers can't actually be tracked and doesn't give you any idea of whose the company that is actually transporting your package..Your basically screwed waiting on your package to just magically float into your mailbox. good luck",1
17509,2 sellers in a row. 1 lied. 1 never shipped item. There's no avenue to contact eBay with a problem. eBay will always side with the seller. Called me a liar. eBay will never be as good as Amazon. Your policy's don't protect the buyer. Your sellers are unethical and then eBay lets them assault to buyer. I never received one item. Started a refund. I got charged shipping for an item not shipped.,1
17510,Very easy,4
17511,"Been using ebay for years, my favorite place to buy items besides Amazon. 🙏🏻",5
17512,It's easy to use.,5
17513,Nice and Cheap,5
17514,Excellent,5
17515,Fun 👍👍♥️♥️♥️,5
17516,Best,5
17517,Great place to get good games and things.,5
17518,Very easy to use,5
17519,"Protecting counterfeit item sellers. ""Removing thier listing for listing practices"" after the sale so you can't leave negative feedback or easily start a return....SAD....",1
17520,Best place to buy online love this app,4
17521,Very good product and nice,5
17522,Easy mush when comes to buying and looking up parts,5
17523,It's decent.,3
17524,"It's ok, does what it says on the tin",4
17525,Great I've spent alot on this app,5
17526,Never disappointed,5
17527,By far the best selling/ buying app on the internet.😍😍,5
17528,Very informative & educational I like it alot & use this app regular (daily),5
17529,Best App I've Used,5
17530,So far has been so helpful with the camera/pictures. Thank you.,5
17531,How come whenever I filter lowest price to highest 75% of the entries dissappear but when I filter highest to lowest they all stay and when I scroll down to the bottom there are entries that have been removed in the lowest to highest filter..... it feels like you are trying to hide lower priced entries.... almost like you are trying to only show entries that have somehow payed eBay off🤔,2
17532,Great marketplace,5
17533,Good,4
17534,Many years using without issues. Great community,5
17535,Brilliant,5
17536,It is very easy to use.,5
17537,I really enjoy how convenient it is to shop with eBay,5
17538,Easy to use,5
17539,"Good , easy to buy,safe.",5
17540,Great app order very often.,5
17541,Absolute dreadful will change very soon × Don't like child programs,1
17542,"For some days ago, I am getting a Java.io.ioexception when trying to view my active offers. I have blocked some CAs that I do not consider to be trustworthy. From which CA are you using your TLS certificates?",4
17543,"The worst experince ever, I created an account to look at a bidding and 30 minutes later I get an email that my account had been suspended.",1
17544,Great app,5
17545,Love the deals⭐⭐⭐⭐⭐,5
17546,Great to do business with sumone that will support you if you have a problem,5
17547,Men t bee earth fork meat,5
17548,Very good and reliable,5
17549,Better & more efficient than Amazon,4
17550,I can find lots of things not on amazon. Should work on improving shipping. Often choose amazon over eBay because the difference in shipping.,4
17551,Well running app,4
17552,13% seller fees need to be lowered during these insane financially straining times.,2
17553,"0 communication. No one to call or that seems to understand through email what it is happening. bought a computer from an eBay store, got shipped. UPS lost my package (didn't have pic of package in front of door ECT) UPS is waiting to hear back from eBay to sign something so that UPS can replace my package. I've heard nothing it's been close to a month and im out of 139-159. I was hoping to make it one of the two only online shops I use but not too sure now. It's May and no change has happened",1
17554,Excellent app. Ebay is great to work with.,5
17555,All goods arrived as ordered.,5
17556,Always great you have eBay on your side making sure everything goes easy,5
17557,Very cool,5
17558,Great app thanks for your hard work 👍,5
17559,Never had a bad experience useing Ebay,5
17560,Good,5
17561,The best stuff ever,5
17562,Works just as flawlessly on my Samsung as on a PC.,5
17563,Its getting better ...,4
17564,Love Ebay and the Ebay app...been using it for years...,5
17565,Good,5
17566,A great source for buying almost anything one may need.,5
17567,I just wanted to say I just love my eBay ❤️💕💞💌💓💗💖💝🌹🌹🌹🌹,5
17568,Couldn't use my card very bad for the company itself ... BUTT good store item's 👍😁😭,3
17569,I find what I need at a good price,5
17570,"I already have an account I went to buy a starter tonight & it doesn,t recognise my account if thiis becomes a problem i,m going to rethink my shopping options!",1
17571,Love it. I've been using them for years,4
17572,All that I've ordered via e-bay has been as advertise and good quality,4
17573,Excellent app!,5
17574,"Not gonna lie EBAY is getting worse with the scammers, used to love this now.......",3
17575,Very easy and convenient to use,5
17576,Awesome,5
17577,Easy to navigate,5
17578,"Pretty straight forward as far as listing and searching. Could be a little more visually pleasing and better with notifications. Updated for displaying false information. On the identical page it displays ""funds available within 24hrs of delivery"" while simultaneously saying funds are being held for another week or more AFTER items have already been delivered. Complete and utter display of false information",2
17579,Easy,5
17580,Great experience with it,5
17581,Love it,5
17582,Slopidivigulus,5
17583,OK,5
17584,GREAT!!!!!!!!!!!!!!!!!!!,5
17585,excellent app,5
17586,Efficace et utile !,5
17587,ITS ALL OVER PRICED CHINESE JUNK but whatcha gonna do,5
17588,looking up parts,4
17589,love this app lots,5
17590,Very easy to use,5
17591,Good,5
17592,Just what I wanted.,5
17593,0 Stars,1
17594,Great,5
17595,"excellent, simple, easy to use",5
17596,Very easy to use,5
17597,Great!!!,5
17598,Please consider making PayPal your main payment method. Payoneer is hectic and unstable .Please act on it,2
17599,Very helpful!,5
17600,Always impressive,5
17601,Fast place to sell things,5
17602,I love eBay and there app. Easy to use and reasonable price. Gotta Love It!,5
17603,Very user friendly!!,5
17604,Awesome,5
17605,The app itself is fine but customer service will have you wanting to break your phone with how useless they are,1
17606,"I have found a lot of things that are hard to find, and things at better prices than in stores, the sellers I have dealt with have been super friendly.",5
17607,It's been great so far.,4
17608,Very good app,5
17609,Cool,5
17610,"Great app easy to use, spot on",5
17611,"Refurbished teck is good, and only light scratches good teck for cheep",5
17612,"Once I get signed in, it's easy and ebay is very dependable.",5
17613,App has been slowly getting better update after update but it's completely stupid that the item description isn't full screen but only half of the screen now. You can't see most of the descriptions and are forced to go through the web or on the computer. Not exactly convenient from the last updates. Looks like I'll be downgrading before it was broken.,4
17614,Love it,5
17615,I have myself with eBay,5
17616,"YOUR DEED OR POLICIES TO THE CUSTOMER IS THE QUALITY OF MY REFURBISHED TECHNOLOGICAL APPARATUS THAT I RECEIVE FROM YOU OVER THE YEARS. YOUR NEW,REFURBISHED PRICES OF YOUR EQUIPMENT IS UNRESISTABLE AND MANY TIMES IS A ***MUST-BUY-SITUATION***.I AM EXTREMELY GLAD YOU EXIST BECAUSE I CAN NOT FIND ANY BUSINESS IN AMERICA WITH AS LOW NEAR PERFECTED ITEMS THAT ARE REFURBISHED FOR A FIVE-STAR RE-ENTRENCE BACK INTO THE PUBLIC""S HANDS FOR YEARS TO COME UNDER A VERY LOW COST WARRENTY TO MATCH A BREAKDOWN.",4
17617,very helpful and better than amazon bigger selection and cheaper!!!!,5
17618,I've enjoyed shopping with eBay and had great experience with parts and shipping,5
17619,Great products,5
17620,Awesome deals and trusted sellers!!!,5
17621,I literally only had my account for 3 hours and it got permanently suspended... I didn't try to sell anything either. I was just looking to buy party decor for my upcoming birthday but instead didn't get to buy anything either due to the suspension. I don't know why or what I did to get suspended off the app but what ever reason they had was really stupid.,1
17622,Love my Amazon but ebay is pretty good 2,3
17623,Good,5
17624,"I have several products for sale, they have been for long time and they only have 1 or 2 views. How is that possible, with eBay being a platform with millions of users around the world and my products have international shipping and I used all the # tags posible I tried to pay for promotion and increase visits to my products and it turns out that it is not possible until you have sold a certain amount of products, this is completely ridiculous.",1
17625,Brilliant,5
17626,Brilliant,5
17627,"Easy to use, simple search options and categories to find what you're after and quick and easy payment methods",4
17628,Easy shopping Multiple ways of paying for orders,5
17629,The fees are ridiculous when you sell an item and then they hold your money forever and if anything changes they hold it 48 more and claim its for security. Will never use again,1
17630,Nice to find things on ebay that you can't find on other online markets,5
17631,Simple to use,5
17632,I love it...,5
17633,Nice app for buying or selling. Easy to use. Searching is easy. Checkout is easy.,5
17634,excellent and easy to use,5
17635,well I find what i need most of the time thank you eBay,5
17636,I have been ordering shopping from e bay for 9 years now my packages never ever come damaged or it was not delivered or I had to return something they always do right by me this is why I am staying a faithful customer❤,5
17637,I like,4
17638,Like the app,5
17639,Excellent Ok 👌,5
17640,Easy ordering,5
17641,Awesome,5
17642,love ebay very good all ways pleased 😀,4
17643,👍,4
17644,Easy and fast,5
17645,"STOP CHANGING THINGS UNECESSARILY. The new menu change is TERRIBLE. Bring back the menu icon on the top left. At least give us the option to do so. Creating a new menu at the bottom is counter intuitive, stressful and clutters the screen. Please also FIX the problem of not being able to delete older items from our purchase history, which refuses to sync with PC version, and has been broken for YEARS!",1
17646,"Absolutely no issues at all, nice app and easy to use",5
17647,great app lots of interesting items like how u get notified when u look for something and they find it cheaper the couple of times I have bought something has been spot on,5
17648,Their Customer Abuse robot lies about easily verifiable non-existant menu options and is designed to prevent contact with real support.,1
17649,I really like the quick response of the sellers when I use the link in app,5
17650,It is easy to use.,5
17651,Only thing wrongs is app doesn't respond at times or high shipping and handling fees,4
17652,Too many things I have bought on ebay I am getting refunds back for all different reasons. I am getting sick of it and will be deleting the app.,3
17653,"Has become a really bad site, most items listed as UK are actually from hongkong or China. Incorrect information from sellers about being in the UK but check sellers location and it's always hongkong. Ebay seems to be doing nothing to stop this. 🔴Update on eBay, be very careful when buying on the site and don't believe the money back guarantee because eBay just say you won't be getting one🔴 In my opinion eBay has become a dishonest company that only cares about money and not the customer.",1
17654,The majority of my transactions are conducted with no problems at all,5
17655,Solid app,5
17656,I love getting stuff of here because I get what I ordered and they have awesome stuff 😁,5
17657,"It's a great app and all, would be more stars if it didn't send random nofications that I don't want when I'm expecting my package to arrive",1
17658,Super good,5
17659,Great shopping app...,5
17660,"Banned for no reason upon making an account. Customer service rep would not give reason for ban, nor would they unban me.",1
17661,"I really dislike eBay for 1 reason. When i was creating my account, i put my birthday (which is under 18) and i was still able to create my account with no problems. When i listed an item, someone was able to buy it from me, but eBay held the money from me until i could furthur prove it was me. This meant showing my ID and putting my bank information in AGAIN. I did all of that but then eBay told me that i was not 18+ so i could not use eBay. Instead of letting me do it then keeping all my money",2
17662,"Good service, goods generally as described, payment easy and quick delivery.",5
17663,Great app 👍,5
17664,It's a great app .. it's allowing me lot of things to make a side income .. also it has nice good features,5
17665,Not good or bad,3
17666,You find what you're looking for at a lesser price,5
17667,Great.,4
17668,"Worse app ever. Try to login on the app, then the app sends me to Google to login. Then Google sends me back to the app.....and so on.... And then ebay keeps asking me for money for something I haven't even sold when i can't even use the app.🤣😂 you won't be getting paid 🤣",1
17669,My experience is wonderful. If I have a item that is broken and anything. The return is excellent,4
17670,Excellent,5
17671,Good,5
17672,Sender is very good at handling complains oan0d resolving them,5
17673,Easy to use,5
17674,Awesome 👌,5
17675,awesome,5
17676,Never had a bad experience with them,5
17677,Great platform,5
17678,love it,5
17679,Have had years of great experience with this app,5
17680,Great what more to say,5
17681,Pleasant buying experience 🙂,5
17682,Got banned for trying to buy a book the same day as I made my account. Even followed Ebay's exact instructions after calling support. Can't buy anything as a guest bc you need some sort of login info. The app is only for window shopping if you don't want to give them your socials.,1
17683,"Reliable, Trustworthy, Convenient and Endless Variety Of Items - To choice from in any item you looking to order.",5
17684,Good,5
17685,Love using ebay to buy stuff I love & also sell my items. Awesome app.,5
17686,Great service and reliable,5
17687,Love it so easy,5
17688,Very good orders on time or early.very happy,5
17689,OMG,5
17690,"Was able to purchase Noritake Spell Binder 16"" platter at reasonable price. Great purchase. Now i am comparing Beach Towels with Amazon and waywair and Overstock.",5
17691,Not a great app. Website is better. Just too many bugs and odd menu options. It'd be much faster and stress free to just go on their website,1
17692,Excellent,5
17693,eBay has come a long way it's way more secure and the support is definitely there to help you with any situation.,5
17694,Clear and simple,5
17695,Efficiency at its best 👌💯,5
17696,♥️ eBay,5
17697,great,4
17698,Nice,5
17699,eBay is definitely getting easier and faster to use. It's not happening quickly but the pace is fine if you want well designed easy to use apps.,4
17700,Great,5
17701,I don't know why I waited so long to get this app.🤦‍♂️,5
17702,I like the bidding it's fun,5
17703,Good app great place to sell your new and used items,5
17704,Good app and buying selling process,5
17705,Great,5
17706,Love it,5
17707,Awesome products,5
17708,Works for me,5
17709,Can't wait to open Glee first volumes DVD sets,5
17710,Great app,5
17711,"E bay has always been straight up with me and very helpful. E bay is my favorite shop store great job, thank you e bay so far so great.",5
17712,Makes it easy to find what you need,5
17713,It really helped out with my christmas shopping this year,5
17714,"So far, so good, and I'm saving money... what's not to like about that?! With that math, that means I've got more left over to buy more stuff I need at a discount! It's it own ecosystem... to boot... Ebay holds everyone accountable!",4
17715,Straight to the product.,5
17716,Easy breezy,4
17717,"Absolute trash. Fees have gotten ridiculously higher & they suspended my account without no explanation, and I have done absolutely nothing wrong. I can't even communicate with a real person to understand if I was hacked or what. They just keep answering all my requests to contact them with a generic email telling me that my account is suspended with no exact reason as to why. Save yourself time & sell elsewhere, not worth all the extensive protocol they require now just to sell used goods.",1
17718,Shop till you drop 💸,5
17719,Love the great deals on my items,5
17720,Find lots of bargains,5
17721,"No Human Service Support. I'm a Long time ebay shopper, why ebay only let me add 45 items on my cart🛒 for later to buy lists. Ebay limited saved items. I'm saving items for future buy, it won't let exceed 45 items, bad idea. So I don't spend infinite times looking for item I want to buy later. Help support is lacking poor & I can't attach pictures on review anymore. Remove Sellers Don't ship order 5+ days I've paid. APP Upload streaming..🐌👎.",1
17722,Ok,2
17723,I have had a very positive experience with this app thus far. I highly recommend this app.,5
17724,Love it I have gotten everything needed with ebay.,5
17725,Very good 👍,5
17726,"Red bar at the top says ""Your eBay app is out of date, please update to the latest version"" and I can't use the app anymore now. According to this page I have the latest version, so...🤷🏻‍♀️",1
17727,They got everything that I'm looking for thank you!,5
17728,I've never used it but I'm hoping to hoard lots of good things about it,2
17729,Suits my needs perfectly,5
17730,Very easy to use and navigate!,5
